encoded,item
3622,0552999954
3623,0553076256
3624,0553096060
3625,0553096834
3626,0553099558
3627,055309999X
3628,0553100017
3629,0553106333
3630,0553106341
3631,0553106643
3632,0553106651
3633,055310666X
3634,0553107240
3635,0553107305
3636,0553107755
3637,0553109200
3638,0553109588
3639,0553110845
3640,0553117467
3641,0553131893
3642,055314300X
3643,0553148001
3644,0553148923
3645,0553153277
3646,0553205587
3647,0553208845
3648,0553209671
3649,0553210092
3650,0553210351
3651,0553210793
3652,0553211404
3653,0553211587
3654,0553211668
3655,0553211757
3656,0553211765
3657,0553212281
3658,0553212338
3659,0553212419
3660,0553212451
3661,0553212478
3662,0553212540
3663,0553212583
3664,0553212621
3665,0553212710
3666,0553212737
3667,0553212788
3668,0553212923
3669,0553213059
3670,0553213105
3671,0553213113
3672,055321313X
3673,0553213148
3674,0553213156
3675,0553213164
3676,0553213172
3677,0553213180
3678,0553213237
3679,055321330X
3680,0553213377
3681,0553213423
3682,0553213695
3683,0553227750
3684,0553230212
3685,055323370X
3686,0553234811
3687,0553240749
3688,0553240951
3689,0553241729
3690,0553246895
3691,0553249754
3692,0553250256
3693,0553250426
3694,0553250531
3695,0553251473
3696,0553251481
3697,0553254510
3698,0553255762
3699,0553256696
3700,0553256971
3701,0553257382
3702,0553258001
3703,0553258478
3704,0553258524
3705,0553258540
3706,0553260111
3707,0553260960
3708,0553262505
3709,0553263218
3710,0553263226
3711,0553263978
3712,0553264079
3713,0553264613
3714,0553265741
3715,055326611X
3716,0553268449
3717,0553268880
3718,0553268929
3719,0553268937
3720,0553268945
3721,0553269216
3722,0553269224
3723,0553269631
3724,0553270931
3725,0553271636
3726,0553271644
3727,0553272500
3728,0553272535
3729,0553272586
3730,0553272616
3731,0553272837
3732,0553273299
3733,0553273817
3734,0553273914
3735,0553274295
3736,0553274325
3737,055327449X
3738,0553274503
3739,0553275100
3740,0553275704
3741,0553275976
3742,0553276328
3743,0553277243
3744,0553277472
3745,0553277537
3746,055327757X
3747,0553277839
3748,0553278002
3749,0553278029
3750,0553278118
3751,0553278215
3752,0553278223
3753,055327824X
3754,0553278274
3755,0553278355
3756,0553278398
3757,0553278592
3758,0553278746
3759,055327886X
3760,0553279378
3761,0553279556
3762,0553279912
3763,0553280147
3764,0553280341
3765,0553280368
3766,0553280414
3767,0553280511
3768,0553280589
3769,0553280643
3770,0553280945
3771,0553281747
3772,0553281798
3773,0553282182
3774,0553282476
3775,0553282816
3776,0553282980
3777,0553283545
3778,0553283685
3779,0553284118
3780,0553284363
3781,0553284789
3782,0553285343
3783,0553285785
3784,0553285920
3785,0553285947
3786,0553286390
3787,0553286587
3788,0553287346
3789,0553287532
3790,0553287737
3791,0553287893
3792,0553288202
3793,0553288342
3794,0553289322
3795,0553289411
3796,055328942X
3797,0553289519
3798,0553289691
3799,055328990X
3800,055329024X
3801,0553290789
3802,055329170X
3803,0553291955
3804,0553292722
3805,055329315X
3806,0553293168
3807,0553293257
3808,0553293354
3809,0553293362
3810,0553293761
3811,0553294385
3812,055329461X
3813,0553294903
3814,0553295004
3815,0553295276
3816,0553295608
3817,0553295772
3818,0553295977
3819,0553296124
3820,0553296981
3821,0553297090
3822,0553297260
3823,0553297988
3824,0553298178
3825,0553299506
3826,0553344862
3827,0553347756
3828,0553348973
3829,0553348981
3830,0553349481
3831,055334949X
3832,0553351397
3833,0553373803
3834,0553375407
3835,0553377868
3836,0553377876
3837,0553377884
3838,0553379011
3839,0553379267
3840,055337933X
3841,0553379615
3842,0553379658
3843,0553380095
3844,055338015X
3845,0553380168
3846,0553380958
3847,0553382179
3848,0553382411
3849,0553560204
3850,0553560247
3851,0553560271
3852,0553560441
3853,0553560735
3854,0553561278
3855,0553561537
3856,055356160X
3857,0553561618
3858,0553561669
3859,0553562398
3860,0553562614
3861,0553562738
3862,0553562746
3863,0553562967
3864,0553563521
3865,0553564404
3866,055356451X
3867,0553564528
3868,0553565060
3869,0553565915
3870,0553566032
3871,0553566040
3872,0553566067
3873,055356773X
3874,0553568701
3875,0553568736
3876,0553568760
3877,0553569031
3878,0553569058
3879,0553569074
3880,0553569155
3881,0553569406
3882,0553569473
3883,0553569619
3884,0553569635
3885,0553569783
3886,0553569791
3887,055356983X
3888,0553569910
3889,0553571338
3890,0553571583
3891,0553571656
3892,0553571818
3893,0553571834
3894,0553571885
3895,0553571907
3896,0553572040
3897,0553572202
3898,0553572210
3899,055357227X
3900,055357230X
3901,0553572326
3902,0553572377
3903,0553572423
3904,0553572512
3905,055357258X
3906,0553572946
3907,0553572989
3908,0553572997
3909,0553573136
3910,0553573209
3911,0553573225
3912,0553573314
3913,0553573403
3914,0553573616
3915,0553573861
3916,0553573926
3917,0553573985
3918,0553574078
3919,0553574086
3920,0553574108
3921,0553574566
3922,0553574574
3923,0553574639
3924,0553574663
3925,0553574671
3926,0553574752
3927,0553575090
3928,0553575104
3929,0553575384
3930,0553575406
3931,0553575414
3932,0553575422
3933,055357549X
3934,0553575538
3935,0553575619
3936,0553575635
3937,0553576003
3938,0553576038
3939,0553576089
3940,0553576143
3941,0553576623
3942,0553576798
3943,0553576801
3944,0553576925
3945,055357695X
3946,0553577123
3947,0553577808
3948,0553578022
3949,0553578243
3950,0553578308
3951,0553578316
3952,0553578359
3953,0553578529
3954,0553578685
3955,0553578693
3956,0553578960
3957,055357910X
3958,0553579312
3959,0553579525
3960,0553579606
3961,0553579754
3962,0553579908
3963,0553579983
3964,0553580035
3965,0553580078
3966,0553580191
3967,0553580221
3968,0553580256
3969,0553580272
3970,0553580302
3971,0553580337
3972,0553580388
3973,0553580515
3974,0553580884
3975,0553580906
3976,0553580930
3977,055358099X
3978,0553581023
3979,0553581554
3980,055358183X
3981,0553581872
3982,0553581929
3983,0553582127
3984,0553582135
3985,0553582143
3986,0553582364
3987,0553582526
3988,055358264X
3989,0553582658
3990,0553582704
3991,0553582747
3992,0553582755
3993,0553582763
3994,0553582801
3995,0553582895
3996,0553582909
3997,0553582917
3998,0553582925
3999,0553583441
4000,0553583468
4001,0553583573
4002,0553583867
4003,0553583891
4004,0553583913
4005,0553583956
4006,0553583980
4007,0553584049
4008,0553584375
4009,0553584383
4010,0553584480
4011,0553584510
4012,0553584707
4013,0553585118
4014,0553585681
4015,0553586122
4016,0553586181
4017,055358619X
4018,0553587188
4019,0553800949
4020,0553800973
4021,0553801279
4022,0553801341
4023,0553801376
4024,0553801430
4025,0553801821
4026,0553801929
4027,0553802038
4028,0553802453
4029,0553802461
4030,055380247X
4031,0553802488
4032,0553802496
4033,055380250X
4034,0553802526
4035,0553802542
4036,0553802747
4037,0553802976
4038,0553803077
4039,0553803328
4040,0553803409
4041,0571081789
4042,0571135390
4043,0571142745
4044,0571154913
4045,0571169341
4046,0571197639
4047,0571200435
4048,0571206484
4049,0571216420
4050,0575400951
4051,0575600306
4052,0590023101
4053,0590060198
4054,0590112899
4055,0590224735
4056,059030271X
4057,0590353403
4058,059035342X
4059,0590371258
4060,0590383892
4061,0590386336
4062,0590406191
4063,0590414291
4064,0590425919
4065,0590453653
4066,059045367X
4067,0590457217
4068,0590457225
4069,0590466186
4070,0590466194
4071,0590477331
4072,0590477404
4073,0590483498
4074,0590483501
4075,0590483552
4076,0590484125
4077,0590484753
4078,0590494457
4079,0590494503
4080,059050214X
4081,0590553232
4082,0590568744
4083,0590568752
4084,0590568795
4085,0590568809
4086,0590629794
4087,0590634275
4088,0590660543
4089,0590846280
4090,0590877437
4091,0590897985
4092,0590962736
4093,0609601032
4094,060960225X
4095,0609603086
4096,0609605925
4097,0609606727
4098,0609607383
4099,0609608339
4100,0609608444
4101,0609608738
4102,0609610597
4103,060961097X
4104,0609800140
4105,0609803875
4106,0609804138
4107,0609804618
4108,060980619X
4109,0609806505
4110,0609807900
4111,060980877X
4112,0609809431
4113,0609809547
4114,0609810103
4115,0613325419
4116,0613329740
4117,0618002219
4118,0618002227
4119,0618002235
4120,0618002243
4121,061810450X
4122,0618129022
4123,0618129030
4124,0618129081
4125,0618131736
4126,061815082X
4127,0618164723
4128,0618173870
4129,0618246940
4130,0618260250
4131,0618260307
4132,0618334661
4133,0670030643
4134,0670031046
4135,0670031062
4136,0670031208
4137,0670031909
4138,0670032379
4139,0670032549
4140,0670032891
4141,0670241334
4142,0670691992
4143,0670805149
4144,0670813028
4145,0670813648
4146,067081458X
4147,067081976X
4148,0670820555
4149,067082982X
4150,0670835382
4151,0670839531
4152,0670839809
4153,0670844527
4154,0670851086
4155,0670853097
4156,0670855030
4157,0670858692
4158,067086014X
4159,0670865796
4160,0670868361
4161,0670869902
4162,067087311X
4163,0670873926
4164,0670878073
4165,0670878847
4166,0670880728
4167,067088300X
4168,0670887315
4169,0670891576
4170,0670892742
4171,0670892963
4172,0670894184
4173,0670894370
4174,0670894494
4175,0670894508
4176,0670894605
4177,0670894699
4178,0670896764
4179,067091021X
4180,0670910236
4181,0671000306
4182,0671000314
4183,067100042X
4184,0671001132
4185,0671001701
4186,0671001795
4187,0671001809
4188,0671002031
4189,0671002481
4190,0671003348
4191,0671003356
4192,0671003364
4193,0671003593
4194,0671003682
4195,0671003755
4196,0671004107
4197,0671004530
4198,0671004549
4199,0671004565
4200,0671004573
4201,0671007610
4202,0671007637
4203,067100767X
4204,0671007696
4205,0671008978
4206,0671010085
4207,0671010093
4208,0671010123
4209,0671011367
4210,0671011375
4211,0671014161
4212,067101417X
4213,0671014188
4214,0671014196
4215,067101420X
4216,0671014218
4217,0671014919
4218,0671015648
4219,0671016652
4220,067101675X
4221,0671016768
4222,0671016776
4223,0671016784
4224,0671017063
4225,0671017128
4226,0671019074
4227,0671019546
4228,0671020293
4229,0671021001
4230,0671023187
4231,0671023209
4232,0671023373
4233,0671023616
4234,0671024094
4235,0671024108
4236,0671024183
4237,067102423X
4238,0671024248
4239,0671024256
4240,0671024809
4241,0671025333
4242,0671025341
4243,067102535X
4244,0671025368
4245,0671026011
4246,0671026070
4247,0671026682
4248,0671027123
4249,0671027344
4250,0671027360
4251,0671027387
4252,0671027573
4253,0671027581
4254,0671027638
4255,0671027646
4256,0671027662
4257,0671028006
4258,0671028014
4259,0671028022
4260,0671028367
4261,0671028375
4262,0671028383
4263,067103264X
4264,0671032658
4265,0671032992
4266,0671034006
4267,0671034022
4268,0671034057
4269,0671035452
4270,067103619X
4271,0671036505
4272,0671036645
4273,0671038184
4274,0671038443
4275,0671038567
4276,0671039415
4277,0671039725
4278,0671039741
4279,0671039903
4280,067103992X
4281,0671039970
4282,0671040588
4283,0671041789
4284,0671042262
4285,0671042505
4286,0671042513
4287,0671042556
4288,0671042564
4289,0671042572
4290,0671042858
4291,0671047329
4292,0671047345
4293,0671047507
4294,0671047515
4295,0671250671
4296,0671415085
4297,0671442686
4298,0671443283
4299,0671452177
4300,0671458531
4301,0671461494
4302,0671467263
4303,0671468200
4304,0671472569
4305,0671477099
4306,0671496107
4307,0671496174
4308,0671501283
4309,0671502689
4310,0671507036
4311,067150987X
4312,0671510053
4313,0671510126
4314,0671516922
4315,067151699X
4316,0671517643
4317,0671519816
4318,0671521705
4319,0671523074
4320,0671524313
4321,0671525433
4322,0671525743
4323,0671525751
4324,0671525808
4325,0671525832
4326,0671527215
4327,0671528165
4328,0671528203
4329,0671528904
4330,0671532642
4331,0671532766
4332,067153288X
4333,0671534645
4334,0671534718
4335,0671534726
4336,0671534734
4337,0671534742
4338,0671537458
4339,067155302X
4340,0671553046
4341,0671554506
4342,0671567829
4343,0671568175
4344,0671568833
4345,0671568841
4346,0671617028
4347,0671623249
4348,067162461X
4349,0671642561
4350,067164257X
4351,0671644475
4352,0671646575
4353,0671649728
4354,0671656155
4355,0671657860
4356,0671660632
4357,0671663984
4358,0671670069
4359,0671670646
4360,0671670689
4361,0671673645
4362,0671673653
4363,0671673661
4364,0671673688
4365,0671682873
4366,067168390X
4367,0671683993
4368,0671684027
4369,0671685635
4370,0671689231
4371,067168972X
4372,0671689746
4373,0671690094
4374,067169071X
4375,0671693816
4376,0671694049
4377,067169507X
4378,0671695126
4379,0671695142
4380,0671695169
4381,0671695304
4382,0671695886
4383,0671701231
4384,0671702505
4385,0671702513
4386,0671704184
4387,0671705091
4388,0671708635
4389,0671721291
4390,0671721380
4391,0671722131
4392,067172262X
4393,0671722751
4394,0671722859
4395,0671723650
4396,0671724738
4397,067172519X
4398,0671726889
4399,0671727583
4400,0671727796
4401,0671728571
4402,067172939X
4403,0671729411
4404,0671729446
4405,0671729454
4406,0671729462
4407,0671729470
4408,0671729497
4409,0671732277
4410,0671733354
4411,0671733893
4412,067173590X
4413,067173685X
4414,0671737600
4415,0671737619
4416,0671737635
4417,0671737791
4418,0671737805
4419,0671737821
4420,067173783X
4421,0671737848
4422,0671739441
4423,0671739735
4424,0671739743
4425,067173976X
4426,0671740679
4427,0671741039
4428,0671741187
4429,0671741195
4430,0671741209
4431,0671741926
4432,0671742493
4433,0671742515
4434,0671742558
4435,0671742647
4436,0671742760
4437,0671743058
4438,0671744208
4439,0671744216
4440,0671744607
4441,0671746065
4442,0671746723
4443,0671749412
4444,0671749609
4445,0671755064
4446,0671756443
4447,0671758896
4448,0671759329
4449,0671759345
4450,0671759361
4451,0671769200
4452,0671774670
4453,0671776096
4454,0671776134
4455,0671776800
4456,0671776975
4457,0671780751
4458,0671782525
4459,0671786601
4460,0671787454
4461,0671789422
4462,0671791974
4463,0671793489
4464,0671793535
4465,0671793551
4466,067179356X
4467,0671793888
4468,0671795538
4469,0671795554
4470,0671795740
4471,0671795988
4472,0671797050
4473,0671798782
4474,0671822209
4475,0671864173
4476,0671867083
4477,0671867091
4478,0671867113
4479,0671867156
4480,0671867164
4481,0671867172
4482,0671867318
4483,0671868640
4484,0671868691
4485,0671868713
4486,0671870114
4487,0671870807
4488,0671870963
4489,067187098X
4490,0671870998
4491,0671871005
4492,0671872001
4493,0671873199
4494,0671873202
4495,0671873210
4496,0671874330
4497,0671874349
4498,0671876015
4499,0671877135
4500,0671880160
4501,0671880187
4502,0671880314
4503,0671880608
4504,0671886665
4505,0671887173
4506,0671888587
4507,067189109X
4508,0671891510
4509,0671894455
4510,0679400516
4511,0679401032
4512,0679401385
4513,0679405283
4514,067940676X
4515,0679410325
4516,0679412956
4517,067941388X
4518,0679417796
4519,0679419454
4520,0679419462
4521,0679419608
4522,0679425241
4523,067942525X
4524,0679425268
4525,067942573X
4526,0679426140
4527,0679426159
4528,0679426620
4529,0679428895
4530,0679429220
4531,0679430946
4532,0679432477
4533,0679433015
4534,0679433023
4535,0679433740
4536,0679434046
4537,0679435212
4538,0679435328
4539,0679435824
4540,0679436448
4541,0679437851
4542,0679439382
4543,0679441018
4544,0679441557
4545,0679442405
4546,0679442588
4547,0679442790
4548,0679444815
4549,0679445315
4550,0679446486
4551,0679447156
4552,0679448594
4553,067944999X
4554,0679450041
4555,0679450408
4556,0679450432
4557,0679450548
4558,0679451463
4559,0679454446
4560,0679454454
4561,0679454470
4562,0679454489
4563,0679454497
4564,0679455116
4565,0679456589
4566,0679457143
4567,0679457313
4568,0679457526
4569,067945960X
4570,0679459618
4571,0679459626
4572,0679462988
4573,0679463070
4574,0679463321
4575,0679720200
4576,0679720219
4577,0679721037
4578,0679721819
4579,0679721886
4580,0679722025
4581,0679722645
4582,0679722769
4583,0679723110
4584,0679723161
4585,0679724222
4586,0679724362
4587,0679728759
4588,0679728872
4589,0679728899
4590,0679729771
4591,0679729798
4592,0679731148
4593,0679731377
4594,0679731725
4595,0679732241
4596,067973225X
4597,0679732268
4598,0679732411
4599,0679732764
4600,0679734058
4601,0679734775
4602,0679735186
4603,0679735666
4604,0679735771
4605,0679735879
4606,0679735909
4607,0679736042
4608,0679736379
4609,0679736395
4610,0679737383
4611,067973743X
4612,0679738568
4613,0679740104
4614,0679740678
4615,0679741666
4616,0679742115
4617,0679742298
4618,0679743464
4619,067974388X
4620,0679744398
4621,0679744479
4622,0679745203
4623,0679745580
4624,0679745653
4625,0679746048
4626,0679748083
4627,0679750533
4628,0679751114
4629,0679751319
4630,0679751521
4631,0679751602
4632,0679753338
4633,0679755330
4634,0679759336
4635,0679760806
4636,0679762108
4637,0679762698
4638,0679763309
4639,067976397X
4640,067976402X
4641,0679764925
4642,067976657X
4643,0679766626
4644,0679767398
4645,0679767800
4646,0679769781
4647,0679771476
4648,0679772669
4649,0679772677
4650,0679774025
4651,0679775439
4652,0679776362
4653,0679776591
4654,0679776818
4655,0679777547
4656,0679781277
4657,067978148X
4658,0679781498
4659,0679783571
4660,0679785892
4661,0679801146
4662,0679805273
4663,0679853065
4664,0679879242
4665,0679879250
4666,0679879269
4667,067988288X
4668,0679886370
4669,0679893105
4670,068416325X
4671,068419337X
4672,0684193957
4673,0684195305
4674,0684195488
4675,0684195976
4676,0684195984
4677,0684196387
4678,0684717255
4679,0684717972
4680,0684800713
4681,068480087X
4682,0684801051
4683,0684801221
4684,0684801469
4685,0684801523
4686,068480297X
4687,0684802988
4688,0684803356
4689,0684803860
4690,0684803968
4691,0684804522
4692,0684810387
4693,0684810395
4694,0684814994
4695,0684815451
4696,0684818868
4697,0684822652
4698,0684822768
4699,0684823780
4700,0684824892
4701,068482499X
4702,0684826127
4703,0684826976
4704,0684827107
4705,0684831546
4706,0684832178
4707,0684832291
4708,0684833395
4709,068483376X
4710,0684834723
4711,0684834731
4712,0684835819
4713,0684835959
4714,0684835975
4715,0684835983
4716,0684841177
4717,0684841185
4718,0684841347
4719,068484267X
4720,0684842696
4721,0684843102
4722,068484477X
4723,0684844818
4724,0684844826
4725,0684846004
4726,068484611X
4727,0684847957
4728,0684848066
4729,0684848406
4730,0684848783
4731,0684848961
4732,0684849690
4733,0684849739
4734,0684850273
4735,0684852047
4736,0684852217
4737,0684852225
4738,0684852624
4739,0684853159
4740,0684853299
4741,0684853507
4742,0684853515
4743,0684853523
4744,0684853701
4745,0684853949
4746,0684855127
4747,0684855631
4748,0684856069
4749,0684856093
4750,0684856603
4751,0684857820
4752,0684859300
4753,0684859718
4754,0684859734
4755,0684859769
4756,0684859777
4757,0684862719
4758,0684863472
4759,068486424X
4760,0684864843
4761,0684865459
4762,0684865742
4763,0684867621
4764,0684867974
4765,0684869403
4766,0684871262
4767,0684871270
4768,0684871483
4769,0684872153
4770,068487217X
4771,0684874350
4772,0688046606
4773,0688058914
4774,0688084885
4775,0688084893
4776,0688084907
4777,0688084923
4778,0688088686
4779,068810312X
4780,0688143687
4781,0688149790
4782,0688151981
4783,0688152449
4784,068815252X
4785,0688156134
4786,0688156142
4787,0688156568
4788,0688156819
4789,0688162827
4790,0688163165
4791,0688163173
4792,0688167888
4793,0688170528
4794,0688171478
4795,0688171621
4796,0688171877
4797,0688174035
4798,0688177743
4799,0688177751
4800,0688177859
4801,0688177867
4802,0688178057
4803,0688180639
4804,0689710682
4805,0689710879
4806,0689710887
4807,0689710895
4808,0689711522
4809,0689711816
4810,068971310X
4811,0689714335
4812,0689808828
4813,0689817215
4814,0689817851
4815,0689818769
4816,0689824750
4817,0689829833
4818,068983571X
4819,0689843372
4820,0689848684
4821,0696217120
4822,0702222550
4823,0717283208
4824,0740704818
4825,0740713922
4826,0740721909
4827,0740723367
4828,0740728946
4829,0743202562
4830,0743202988
4831,0743203178
4832,0743203631
4833,074320395X
4834,0743204077
4835,0743204697
4836,0743204700
4837,0743204735
4838,0743204832
4839,0743205812
4840,0743206029
4841,0743206045
4842,0743206053
4843,0743206061
4844,074320607X
4845,0743211227
4846,0743211235
4847,0743211375
4848,0743211383
4849,0743212002
4850,0743213831
4851,0743216458
4852,074321689X
4853,0743217713
4854,0743221990
4855,0743222008
4856,0743222229
4857,0743223543
4858,074322423X
4859,0743224574
4860,0743225082
4861,0743225120
4862,0743225325
4863,074322535X
4864,0743225406
4865,0743225422
4866,0743225708
4867,0743225805
4868,0743227441
4869,0743229878
4870,0743230051
4871,0743230213
4872,0743233468
4873,0743235150
4874,0743236742
4875,0743237188
4876,0743237196
4877,0743243307
4878,0743243412
4879,0743245520
4880,0743246071
4881,074324642X
4882,0743247612
4883,0743255453
4884,074325547X
4885,0743260244
4886,0743262174
4887,0743406125
4888,0743406176
4889,0743406184
4890,0743407067
4891,0743407075
4892,0743407083
4893,0743410181
4894,0743410653
4895,0743411250
4896,0743411269
4897,0743411323
4898,0743411331
4899,0743411439
4900,0743412028
4901,0743412273
4902,0743412311
4903,074341232X
4904,0743412621
4905,0743417682
4906,0743418131
4907,0743418166
4908,0743418174
4909,0743418190
4910,0743418204
4911,0743418220
4912,0743418719
4913,0743420373
4914,0743422910
4915,0743423682
4916,0743424425
4917,0743427084
4918,0743428595
4919,0743428617
4920,0743428625
4921,0743431014
4922,0743431030
4923,0743436210
4924,074343627X
4925,0743436679
4926,0743436822
4927,0743437640
4928,0743437802
4929,0743437810
4930,0743439651
4931,0743439740
4932,0743444051
4933,0743444264
4934,0743444329
4935,0743446259
4936,0743446291
4937,0743448642
4938,0743448677
4939,0743451414
4940,0743454146
4941,0743454529
4942,0743455967
4943,0743456173
4944,0743456335
4945,0743456378
4946,0743456866
4947,0743457269
4948,0743457358
4949,0743457536
4950,0743457544
4951,0743457781
4952,0743457943
4953,0743457951
4954,0743460529
4955,0743464451
4956,0743464672
4957,0743466527
4958,0743467523
4959,0743469801
4960,0743469844
4961,074347628X
4962,0743477081
4963,0743477154
4964,0743483014
4965,0743486226
4966,0747525722
4967,0749309423
4968,0749918241
4969,0751501999
4970,0751503894
4971,0751510114
4972,0752837613
4973,0752844059
4974,0752848224
4975,0752853694
4976,0753804700
4977,0756400627
4978,0758200862
4979,075820230X
4980,0758203330
4981,0758203888
4982,0761109196
4983,0762403004
4984,0762406984
4985,0763616052
4986,0763618292
4987,0764223305
4988,0765300133
4989,0765300346
4990,0765303817
4991,0765340747
4992,0765341174
4993,0765341972
4994,0765342294
4995,0765342308
4996,0765342987
4997,0765343436
4998,0765345048
4999,0765349671
5000,0767900383
5001,0767902513
5002,0767902521
5003,0767902890
5004,0767903196
5005,0767903382
5006,0767903579
5007,0767903595
5008,0767903625
5009,076790382X
5010,0767903854
5011,0767903862
5012,0767904141
5013,0767905172
5014,0767905180
5015,0767905199
5016,0767905202
5017,0767905318
5018,0767905385
5019,076790592X
5020,0767905938
5021,0767906632
5022,0767907809
5023,0767907817
5024,0767908171
5025,0767908198
5026,0767908260
5027,0767908473
5028,0767908481
5029,0767912233
5030,0767913000
5031,0767913795
5032,076791404X
5033,0767914767
5034,0767915054
5035,0767915062
5036,0767915593
5037,0767916069
5038,0770426182
5039,0786012633
5040,0786014245
5041,078670621X
5042,0786808012
5043,0786808551
5044,0786817070
5045,0786817879
5046,0786819146
5047,0786861347
5048,0786861363
5049,0786861541
5050,0786862564
5051,0786862572
5052,078686351X
5053,0786863986
5054,0786864133
5055,0786865504
5056,0786866020
5057,0786866039
5058,0786866195
5059,0786866276
5060,0786866462
5061,0786866586
5062,0786866772
5063,0786866845
5064,0786867175
5065,0786867248
5066,0786867345
5067,0786867647
5068,0786867906
5069,0786868015
5070,0786868619
5071,0786868716
5072,0786869216
5073,0786880007
5074,0786880708
5075,0786881852
5076,0786881887
5077,0786883219
5078,0786883367
5079,0786883375
5080,0786884142
5081,0786884592
5082,0786885416
5083,0786885688
5084,0786885912
5085,0786886021
5086,0786886307
5087,0786886463
5088,0786886994
5089,0786889004
5090,0786889020
5091,0786889187
5092,078688939X
5093,0786889551
5094,0786889608
5095,0786889616
5096,0786889667
5097,0786889691
5098,0786890002
5099,0786890037
5100,0786890169
5101,0786890371
5102,0786890436
5103,0786915749
5104,0786916095
5105,0786918047
5106,0786918071
5107,0800718372
5108,0802116698
5109,0802130208
5110,0802130348
5111,0802130720
5112,0802131301
5113,0802131786
5114,0802132758
5115,0802132952
5116,0802135161
5117,0802135196
5118,0802135226
5119,0802137008
5120,080213825X
5121,0802139256
5122,0802139868
5123,0802139892
5124,0802140122
5125,0802713432
5126,0804102988
5127,080410526X
5128,0804105820
5129,0804106304
5130,0804106436
5131,0804107491
5132,080410753X
5133,0804108293
5134,0804108447
5135,0804108587
5136,0804108749
5137,080410882X
5138,0804108897
5139,080410946X
5140,0804109729
5141,080411109X
5142,0804111359
5143,0804111898
5144,0804113475
5145,0804114609
5146,0804114986
5147,0804115486
5148,0804115613
5149,0804115761
5150,0804117683
5151,080411868X
5152,0804119120
5153,080411918X
5154,080411935X
5155,0804119538
5156,0804119708
5157,0804119716
5158,0804119724
5159,0804119910
5160,0804119996
5161,0804120013
5162,0805010858
5163,0805012478
5164,0805019359
5165,0805019367
5166,0805019375
5167,0805029648
5168,0805036377
5169,0805036504
5170,080504695X
5171,0805054073
5172,0805055908
5173,080505622X
5174,0805056491
5175,0805056645
5176,0805059555
5177,0805062971
5178,0805063889
5179,0805063897
5180,0805065415
5181,0805068015
5182,0805073205
5183,0807083054
5184,0807083178
5185,0807508527
5186,081120068X
5187,0811202208
5188,0811214982
5189,0811801802
5190,0811802981
5191,0811807282
5192,0811807843
5193,0811808173
5194,0811811409
5195,0811818276
5196,0811821706
5197,0811824829
5198,0811825558
5199,0811828964
5200,0811831310
5201,0812500865
5202,0812502124
5203,0812504690
5204,0812505166
5205,0812505182
5206,0812509250
5207,0812510488
5208,0812510992
5209,0812511751
5210,0812511816
5211,0812512456
5212,0812513711
5213,0812513738
5214,0812513754
5215,0812515285
5216,0812516214
5217,0812517725
5218,0812520475
5219,0812521374
5220,0812521463
5221,0812522397
5222,0812522400
5223,0812522729
5224,0812524268
5225,0812532570
5226,0812532597
5227,0812533054
5228,0812533534
5229,0812533550
5230,0812533666
5231,0812534832
5232,0812534867
5233,0812540336
5234,0812541642
5235,0812542835
5236,0812543262
5237,0812548051
5238,0812548094
5239,0812550285
5240,0812550293
5241,0812550307
5242,0812550390
5243,0812550706
5244,0812550757
5245,0812551478
5246,0812551486
5247,0812551494
5248,0812551583
5249,0812558626
5250,0812563190
5251,0812564375
5252,0812565959
5253,0812566629
5254,0812568710
5255,0812570944
5256,0812575237
5257,081257558X
5258,0812575717
5259,0812575970
5260,081257639X
5261,0812580346
5262,0812580354
5263,0812589041
5264,0812589505
5265,081296666X
5266,081296683X
5267,0812967224
5268,0812967240
5269,0812968379
5270,0812969812
5271,0812971043
5272,081297106X
5273,0816710384
5274,0821766570
5275,0821769278
5276,0821769340
5277,0821769367
5278,0821770195
5279,0821772252
5280,0821772279
5281,0821772953
5282,0821773682
5283,082177462X
5284,082177512X
5285,0821775863
5286,0821776037
5287,0826308791
5288,0836204158
5289,0836204387
5290,0836210263
5291,0836211499
5292,0836213122
5293,0836214439
5294,0836217012
5295,0836217241
5296,0836217357
5297,0836217691
5298,0836218051
5299,0836218221
5300,0836218256
5301,0836218310
5302,0836218353
5303,0836218515
5304,0836218523
5305,0836218620
5306,0836218655
5307,0836218787
5308,0836218817
5309,0836218833
5310,0836218981
5311,0836220498
5312,0836220609
5313,0836220625
5314,0836220730
5315,0836220854
5316,0836220870
5317,0836220889
5318,0836220986
5319,0836221192
5320,0836221311
5321,0836221362
5322,0836236688
5323,0836270061
5324,0837850681
5325,0840776381
5326,0842314296
5327,0842321934
5328,0842329110
5329,0842329129
5330,0842329161
5331,084232920X
5332,0842329218
5333,0842329242
5334,0842329250
5335,0842329269
5336,0842329277
5337,0842329285
5338,0842329293
5339,0842332251
5340,084233226X
5341,0842332278
5342,0842332286
5343,0842332294
5344,0842332340
5345,0842332359
5346,0842342702
5347,0842373195
5348,0842384065
5349,0843948302
5350,084394952X
5351,0843949945
5352,084395048X
5353,0849911796
5354,0849932017
5355,0860074382
5356,0860680649
5357,0865471185
5358,0865714088
5359,0871134799
5360,0871136791
5361,0871137534
5362,087113795X
5363,0871138190
5364,0872860175
5365,0872861562
5366,0874776945
5367,0874778883
5368,0874869870
5369,0875420281
5370,0875421180
